incident_id,operation_name,operation_color,incident_title,date,date_sort_value,strike_type,confirmed,origin_lat,origin_lng,origin_label,origin_sublabel,target_lat,target_lng,target_label,target_sublabel,summary,assessment,platform_or_unit,munitions_weapons,munitions_quantity,range_km,target_type,target_depth_hardening,military_kia_friendly,military_kia_enemy,civilian_kia,military_wia_friendly,personnel_deployed,aircraft_deployed,naval_vessels,result_outcome,nuclear_setback_assessment,economic_impact,intercepted_munitions,key_intelligence_notes,osint_sources,press_sources,think_tank_sources,tags,badge_colors,is_retaliation,is_covert,is_first_use,disputed,source_type
tw-20260318130002-riyadh-unk,Independent Actions,#546e7a,Saudi Arabia has intercepted four ballistic missiles that targeted Riyadh,"Mar 18, 2026",95.73,missile,TRUE,,,,,24.69,46.72,Riyadh,,Saudi Arabia has intercepted four ballistic missiles that targeted Riyadh,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,MISSILE;RIYADH;SA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260318131002-iran-iranre,Iran Retaliation,#c62828,New Iranian missile launch towards Israel,"Mar 18, 2026",95.73,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,New Iranian missile launch towards Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260318144008-iran-iranre,Iran Retaliation,#c62828,Four Palestinian women killed in Iranian missile attack,"Mar 18, 2026",95.78,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,Four Palestinian women killed in Iranian missile attack,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260318164002-saudi-arabia-unk,Independent Actions,#546e7a,Saudi Arabia's foreign minister says Iran had prepared in advance for its attacks…,"Mar 18, 2026",95.85,strike,TRUE,,,,,23.89,45.08,Saudi Arabia,,"Saudi Arabia's foreign minister says Iran had prepared in advance for its attacks on Gulf states, and that they will increase Iran's isolation.",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IRAN;SA;SAUDI-ARABIA;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260318165002-saudi-arabia-unk,Independent Actions,#546e7a,Saudi foreign minister says his country reserves the right to military action…,"Mar 18, 2026",95.85,strike,TRUE,,,,,23.89,45.08,Saudi Arabia,,Saudi foreign minister says his country reserves the right to military action against Iran if needed,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IRAN;SA;SAUDI-ARABIA;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260318192001-iran-opepic,Op. Epic Fury,#e65100,Trump post about Israeli attack on Iranian gas field and threatens Iran over its…,"Mar 18, 2026",95.93,strike,TRUE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,32.0,53.0,Iran,,Trump post about Israeli attack on Iranian gas field and threatens Iran over its attacks,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;OP-EPIC-FURY;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260318210001-qatar-unk,Independent Actions,#546e7a,UK military reports incident east of Qatar and that a 'vessel has been hit by an…,"Mar 18, 2026",95.99,naval,TRUE,,,,,25.35,51.18,Qatar,,UK military reports incident east of Qatar and that a 'vessel has been hit by an unknown projectile',,Naval Vessel,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,NAVAL;QA;QATAR,teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260318220001-iran-iranre,Iran Retaliation,#c62828,Oil refinery in Saudi Arabia's capital Riyadh was attacked by Iranian ballistic…,"Mar 18, 2026",96.02,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,"Oil refinery in Saudi Arabia's capital Riyadh was attacked by Iranian ballistic missiles, according to Wall Street Journal report.",,Ballistic / Cruise Missile,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260319003002-iran-unk,Independent Actions,#546e7a,Fire at Kuwait oil refinery after Iranian drone attack,"Mar 19, 2026",96.1,drone,TRUE,,,,,32.0,53.0,Iran,,Fire at Kuwait oil refinery after Iranian drone attack,,UAV / Drone,,,,Energy infrastructure,,0,0,0,0,,,,,,,,,,,,DRONE;IR;IRAN,orange,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260319120002-netanya-iranre,Iran Retaliation,#c62828,Netanyahu says that Iran no longer has the capacity to make ballistic missiles,"Mar 19, 2026",96.48,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.33,34.86,Netanya,,Netanyahu says that Iran no longer has the capacity to make ballistic missiles,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;IRAN;IRAN-RETALIATION;MISSILE;NETANYA,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260319121004-netanya-unk,Independent Actions,#546e7a,Netanyahu says there are 'many possibilities' when it comes to a ground-based…,"Mar 19, 2026",96.48,strike,TRUE,,,,,32.33,34.86,Netanya,,Netanyahu says there are 'many possibilities' when it comes to a ground-based component to the operation in Iran.,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;NETANYA;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260319123002-qatar-unk,Independent Actions,#546e7a,Iran's strike on Qatar gas facility will take up to 5 years of repairs and cut…,"Mar 19, 2026",96.49,strike,TRUE,,,,,25.35,51.18,Qatar,,Iran's strike on Qatar gas facility will take up to 5 years of repairs and cut production by 17%,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IRAN;QA;QATAR;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260319220003-kuwait-city-unk,Independent Actions,#546e7a,Fire at oil refinery in Kuwait due to drone attack,"Mar 19, 2026",96.8,drone,TRUE,,,,,29.37,47.98,Kuwait City,,Fire at oil refinery in Kuwait due to drone attack,,UAV / Drone,,,,Energy infrastructure,,0,0,0,0,,,,,,,,,,,,DRONE;KUWAIT-CITY;KW,orange,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320033003-kharg-island-unk,Independent Actions,#546e7a,Trump administration is considering plans to 'occupy or blockade Iran's Kharg Island',"Mar 20, 2026",96.98,strike,TRUE,,,,,29.27,50.32,Kharg Island,,"Trump administration is considering plans to 'occupy or blockade Iran's Kharg Island', which processes 90% of Iranian oil exports, according to Axios report.",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;KHARG-ISLAND;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320042002-iran-iranre,Iran Retaliation,#c62828,Iranian missile launch towards central Israel,"Mar 20, 2026",97.01,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,Iranian missile launch towards central Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320111002-iran-iranre,Iran Retaliation,#c62828,UK approves US use of RAF Fairford and Diego Garcia for strikes on Iranian…,"Mar 20, 2026",97.23,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,"UK approves US use of RAF Fairford and Diego Garcia for strikes on Iranian missile sites, according to The Times.",,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;MISSILE;US,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320112002-isfahan-unk,Independent Actions,#546e7a,Reports of very strong blast in Isfahan,"Mar 20, 2026",97.24,strike,FALSE,,,,,32.66,51.68,Isfahan,,"Reports of very strong blast in Isfahan, Iran, with cause unclear.",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;ISFAHAN;STRIKE,red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20260320115002-iran-unk,Independent Actions,#546e7a,The Pentagon has made 'detailed preparations for deploying US ground forces into…,"Mar 20, 2026",97.26,strike,TRUE,,,,,32.0,53.0,Iran,,"The Pentagon has made 'detailed preparations for deploying US ground forces into Iran', according to CBS News report.",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE;US,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320125002-iran-unk,Independent Actions,#546e7a,Trump says that from a military standpoint,"Mar 20, 2026",97.29,strike,TRUE,,,,,32.0,53.0,Iran,,"Trump says that from a military standpoint, 'Iran is finished'.",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320142001-iran-unk,Independent Actions,#546e7a,Trump says 'we are getting very close to meeting our objectives as we consider…,"Mar 20, 2026",97.34,strike,TRUE,,,,,32.0,53.0,Iran,,Trump says 'we are getting very close to meeting our objectives as we consider winding down our great Military efforts in the Middle East with respect to the Terrorist Regime of Iran',,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320175003-iran-iranre,Iran Retaliation,#c62828,Iran fired two ballistic missiles at US-UK base at Diego Garcia in the Indian Ocean,"Mar 20, 2026",97.45,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,"Iran fired two ballistic missiles at US-UK base at Diego Garcia in the Indian Ocean, according to Wall Street Journal report.",,Ballistic / Cruise Missile,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320192002-iran-iranre,Iran Retaliation,#c62828,CNN reports that Iran 'unsuccessfully' targeted US-UK base at Diego Garcia in the…,"Mar 20, 2026",97.5,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,CNN reports that Iran 'unsuccessfully' targeted US-UK base at Diego Garcia in the Indian Ocean with ballistic missiles,,Ballistic / Cruise Missile,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260320203002-israel-iranre,Iran Retaliation,#c62828,Iran has launched a new wave of missiles towards Israel,"Mar 20, 2026",97.54,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,31.5,34.9,Israel,,Iran has launched a new wave of missiles towards Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321034002-israel-opepic,Op. Epic Fury,#e65100,Israel defense minister says strikes on Iran are set to 'increase significantly,"Mar 21, 2026",97.77,strike,TRUE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,31.5,34.9,Israel,,Israel defense minister says strikes on Iran are set to 'increase significantly',,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IL;IRAN;ISRAEL;OP-EPIC-FURY;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321121003-israel-houthi,Houthi / Proxies,#ad1457,Israeli media reports that Yemen's Houthis may join the war next week,"Mar 21, 2026",98.05,strike,TRUE,15.37,44.19,Yemen (Houthi),Sana'a / Hodeidah,31.5,34.9,Israel,,Israeli media reports that Yemen's Houthis may join the war next week,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,HOUTHI-/-PROXIES;IL;ISRAEL;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321124002-iran-unk,Independent Actions,#546e7a,Palestinian Interior Minister has condemned Iranian attacks on Saudi Arabia and…,"Mar 21, 2026",98.07,strike,TRUE,,,,,32.0,53.0,Iran,,Palestinian Interior Minister has condemned Iranian attacks on Saudi Arabia and other Gulf states,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321130003-dimona-unk,Independent Actions,#546e7a,International Atomic Energy Agency says no abnormal radiation levels detected…,"Mar 21, 2026",98.08,strike,TRUE,,,,,31.07,35.03,Dimona,,"International Atomic Energy Agency says no abnormal radiation levels detected after strike on Dimona, Israel.",,,,,,Energy infrastructure,,0,0,0,0,,,,,,,,,,,,DIMONA;IL;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321131001-israel-iranre,Iran Retaliation,#c62828,Iran has launched a new wave of missiles towards southern Israel,"Mar 21, 2026",98.08,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,31.5,34.9,Israel,,Iran has launched a new wave of missiles towards southern Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321132002-iran-unk,Independent Actions,#546e7a,Saudi Arabia gives Iranian Embassy staff,"Mar 21, 2026",98.09,strike,TRUE,,,,,32.0,53.0,Iran,,"Saudi Arabia gives Iranian Embassy staff, including military attaché and other diplomats, 24 hours to leave the country.",,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321132002-iran-iranre,Iran Retaliation,#c62828,Reports of casualties in southern Israel following Iranian ballistic missile attack,"Mar 21, 2026",98.09,missile,FALSE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,Reports of casualties in southern Israel following Iranian ballistic missile attack,,Ballistic / Cruise Missile,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20260321135004-iran-iranre,Iran Retaliation,#c62828,Mass casualty incident declared in Arad in Southern Israel after Iranian…,"Mar 21, 2026",98.1,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,"Mass casualty incident declared in Arad in Southern Israel after Iranian ballistic missile attack, with reports that dozens of people have been wounded.",,Ballistic / Cruise Missile,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321143001-iran-12dayw,12-Day War (IDF),#6a1b9a,Israeli broadcasting authority says that Iranian attack on Arad has resulted in…,"Mar 21, 2026",98.13,strike,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,32.0,53.0,Iran,,Israeli broadcasting authority says that Iranian attack on Arad has resulted in the highest number of casualties since the war began,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IR;IRAN;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321221001-israel-iranre,Iran Retaliation,#c62828,Iran launches new missile attack on Israel,"Mar 21, 2026",98.38,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,31.5,34.9,Israel,,Iran launches new missile attack on Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260321232001-iran-iranre,Iran Retaliation,#c62828,New Iranian ballistic missile attack on Southern Israel,"Mar 21, 2026",98.41,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,New Iranian ballistic missile attack on Southern Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260322023001-iran-iranre,Iran Retaliation,#c62828,Iranian state media announces a new wave of missiles towards Israel,"Mar 22, 2026",98.52,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,Iranian state media announces a new wave of missiles towards Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260322031002-iran-iranre,Iran Retaliation,#c62828,Iranian ballistic missile attack in the direction of Israeli city of Eilat,"Mar 22, 2026",98.54,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,Iranian ballistic missile attack in the direction of Israeli city of Eilat,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260322031002-israel-12dayw,12-Day War (IDF),#6a1b9a,Israeli military says Iran has launched 400 missiles since start of war,"Mar 22, 2026",98.54,missile,TRUE,31.9,34.8,Israel (IAF),Israeli Air Force bases,31.5,34.9,Israel,,"Israeli military says Iran has launched 400 missiles since start of war, with 92% of them intercepted.",,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,12-DAY-WAR-(IDF);IL;IRAN;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260322033001-lebanon-unk,Independent Actions,#546e7a,Israeli military says it has eliminated 9 members of Hezbollah in southern Lebanon,"Mar 22, 2026",98.55,strike,TRUE,,,,,33.9,35.5,Lebanon,,Israeli military says it has eliminated 9 members of Hezbollah in southern Lebanon,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,HEZBOLLAH;LB;LEBANON;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260322115002-israel-unk,Independent Actions,#546e7a,The Israeli military says the conflict against Hezbollah has 'only just begun'…,"Mar 22, 2026",98.82,strike,TRUE,,,,,31.5,34.9,Israel,,The Israeli military says the conflict against Hezbollah has 'only just begun' and they are prepared for a prolonged campaign,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,HEZBOLLAH;IL;ISRAEL;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260322121002-iran-opepic,Op. Epic Fury,#e65100,Israeli media outlet Kann reports that the country supports Trump's ultimatum…,"Mar 22, 2026",98.83,strike,TRUE,-7.32,72.42,Diego Garcia BIOT,US/UK forward base,32.0,53.0,Iran,,Israeli media outlet Kann reports that the country supports Trump's ultimatum regarding broad attacks on Iranian energy facilities,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;OP-EPIC-FURY;STRIKE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260322150003-iran-iranre,Iran Retaliation,#c62828,New Iranian ballistic missile attack targeting Central Israel,"Mar 22, 2026",98.92,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,32.0,53.0,Iran,,New Iranian ballistic missile attack targeting Central Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IR;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260322194002-tehran-unk,Independent Actions,#546e7a,Reports of loud blasts in Tehran,"Mar 22, 2026",99.08,strike,FALSE,,,,,35.69,51.39,Tehran,,Reports of loud blasts in Tehran,,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;STRIKE;TEHRAN,red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20260322200001-riyadh-unk,Independent Actions,#546e7a,Saudi Arabia has intercepted a ballistic missile that was fired towards its…,"Mar 22, 2026",99.09,missile,TRUE,,,,,24.69,46.72,Riyadh,,Saudi Arabia has intercepted a ballistic missile that was fired towards its capital Riyadh,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,MISSILE;RIYADH;SA,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260323042003-iran-unk,Independent Actions,#546e7a,Trump announces halt to any plans for strikes on Iranian power plants,"Mar 23, 2026",99.36,strike,TRUE,,,,,32.0,53.0,Iran,,Trump announces halt to any plans for strikes on Iranian power plants,,,,,,Military target,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260323122002-iran-unk,Independent Actions,#546e7a,The United States military says it has destroyed or damaged over 140 Iranian Navy…,"Mar 23, 2026",99.62,naval,TRUE,,,,,32.0,53.0,Iran,,The United States military says it has destroyed or damaged over 140 Iranian Navy vessels,,Naval Vessel,,,,Naval vessel,,0,0,0,0,,,,,,,,,,,,IR;IRAN;NAVAL,teal,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260323123002-iran-unk,Independent Actions,#546e7a,Despite President Trump's statements regarding talks with Iran,"Mar 23, 2026",99.63,strike,FALSE,,,,,32.0,53.0,Iran,,"Despite President Trump's statements regarding talks with Iran, there are multiple credible reports of significant US military build-up in the Middle East, particularly of forces that could be used in",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;STRIKE;US,red,FALSE,FALSE,FALSE,TRUE,enriched
tw-20260323123002-israel-iranre,Iran Retaliation,#c62828,Iran launches new wave of missiles towards southern Israel,"Mar 23, 2026",99.63,missile,TRUE,32.0,53.0,Iran / Proxy Forces,IRGC launch sites,31.5,34.9,Israel,,Iran launches new wave of missiles towards southern Israel,,Ballistic / Cruise Missile,,,,Area / Infrastructure,,0,0,0,0,,,,,,,,,,,,IL;IRAN;IRAN-RETALIATION;ISRAEL;MISSILE,op;red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260323123003-kharg-island-unk,Independent Actions,#546e7a,US senior military officials are 'weighing the deployment' of paratroopers who…,"Mar 23, 2026",99.63,strike,TRUE,,,,,29.27,50.32,Kharg Island,,"US senior military officials are 'weighing the deployment' of paratroopers who 'could be used to seize Kharg Island, Iran's main oil export hub', according to NY Times report.",,,,,,Naval facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;KHARG-ISLAND;STRIKE;US,red,FALSE,FALSE,FALSE,FALSE,enriched
tw-20260323140002-iran-unk,Independent Actions,#546e7a,US officials say they believe it is 'unlikely' to achieve goals including…,"Mar 23, 2026",99.67,nuclear,TRUE,,,,,32.0,53.0,Iran,,"US officials say they believe it is 'unlikely' to achieve goals including 'overthrowing Iran's theocratic regime and putting a nuclear weapon permanently out of reach', according to Washington Post re",,Strike Aircraft / Cruise Missile,,,,Nuclear facility,,0,0,0,0,,,,,,,,,,,,IR;IRAN;NUCLEAR;US,gold,FALSE,FALSE,FALSE,FALSE,enriched
