"created_at","full_text","categories","countries","operations"
"2023-06-27 01:10:01","Bulgaria’s Economy Minister Bogdan Bogdanov suggests Russia could be responsible for the explosion at an arms factory in Karnobat.","military_operations","RU",""
"2023-06-26 23:45:01","Putin says that the military and people were not on the side of the rebels","military_operations","RU",""
"2023-06-26 22:20:01","Russia's Defence Ministry says the Wagner Group is preparing to hand over its equipment to the Ministry","military_operations","RU","Russia-Ukraine War"
"2023-06-26 22:00:01","Russia's security services announce dropping legal cases against Wagner Group fighters","military_operations","RU","Russia-Ukraine War"
"2023-06-26 10:50:01","The US will announce $500 million in additional military aid for Ukraine","military_operations","UA","Russia-Ukraine War"
"2023-06-26 04:40:00","Wagner Group chief says he 'did not want to shed Russian blood'","military_operations","RU","Russia-Ukraine War"
"2023-06-26 04:25:01","Wagner Group chief Prigozhin says rebellion did not seek to overthrow Russia's leadership","military_operations","RU","Russia-Ukraine War"
"2023-06-26 04:25:00","Wagner Group chief Prigozhin says his march on Moscow showed 'serious security problems in the country'","military_operations","RU","Russia-Ukraine War"
"2023-06-26 03:15:01","The AFP reports that nine civilians, including two children, killed in Russian airstrikes on a fruit and vegetable market in northwest Syria.","military_operations;casualties_humanitarian","RU;SY",""
"2023-06-26 02:25:01","Russia's foreign minister says Wagner Group will continue operating in Mali and the Central African Republic","military_operations","RU","Russia-Ukraine War"
"2023-06-26 01:55:00","Russia's foreign minister says the country's agencies are investigating whether Western special services were involved in the Wagner rebellion","military_operations","RU","Russia-Ukraine War"
"2023-06-26 01:35:01","Pakistan set to put 102 people on trial in military court over violence linked to the arrest of former PM Imran Khan","military_operations","PK",""
"2023-06-26 01:20:00","Denmark says it has started training Ukrainian pilots on F-16 fighter jets","military_operations","UA","Russia-Ukraine War"
"2023-06-25 20:55:01","Russian newspaper Kommersant says Wagner Group's chief Prigozhin is still under investigation for rebellion, despite the Kremlin previously saying charges would be dropped.","military_operations","RU","Russia-Ukraine War"
"2023-06-25 20:20:01","Russian Minister of Defense Sergei Shoigu makes first appearance on television since Wagner rebellion, amid speculation about his future in the role.","military_operations","RU","Russia-Ukraine War"
"2023-06-25 12:20:01","The Telegraph reports, according to UK security sources, that Russian intelligence agencies threatened to harm families of Wagner Group leaders before Prigozhin called off his advance on Moscow.","military_operations","RU","Russia-Ukraine War"
"2023-06-25 10:20:01","Germany's government believes Wagner Group stopped its advance on Moscow due to not getting the support it had expected for its rebellion, according to a report by Der Spiegel.","military_operations","RU","Russia-Ukraine War"
"2023-06-25 10:05:01","Former US CIA Director David Petraeus says Wagner Group chief Prigozhin 'should be very careful around open windows'.","military_operations","",""
"2023-06-25 01:30:01","Putin says he is confident the country will realize its objectives related to the military operation in Ukraine","military_operations","RU;UA","Russia-Ukraine War"
"2023-06-25 00:40:01","Photo from 2010 when Yevgeny Prigozhin (right), the current chief of Wagner Group, was showing Vladimir Putin around a food catering factory.","military_operations","RU","Russia-Ukraine War"
"2023-06-24 23:35:01","Key events in Russia's history since 1990 1990-91: Russia becomes independent as the Soviet Union dissolves 1992-94: Wave of privatization and rise of the 'oligarchs' 1993: Constitutional crisis, President Yeltsin sends troops to seize parliament from opponents 1994-96: First Chechen War, resulting in Chechen victory and Russia retreat 1998: Russian financial crisis, with ruble devalued and debt default 1999: Putin appointed as PM by Yeltsin 1999: War of Daghestan results in Russian victory 1999-2000: Second Chechen War, results in victory with Chechnya reincorporated into Russia 1999-2007: Strong Russian economic growth, GDP goes from $200 billion to $1.3 trillion 2000: Putin becomes president, succeeding Yeltsin 2002: Moscow theatre hostage crisis results in 171 deaths 2004: Putin wins second term 2004: Beslan School Siege results in over 380 deaths 2005: Russia and Germany sign deal to build Nord Stream 2008: Medvedev becomes president, Putin is PM 2008: War with Georgia 2012: Putin becomes president again 2012: Russia joins World Trade Organization 2014: Sochi Olympics held 2014: Russian military takes control of Crimea, annexed after referendum 2014-2015: War in the Donbas 2015: Intervention in Syria war 2016: Russia accused of intervention in US presidential election 2018: Diplomatic tensions with UK and the West over poisoning of former spy Sergei Skripal 2018: Putin wins fourth term as President 2021: Alexei Navalny poisoned, Western countries blame Russia 2022-present: Full-scale war in Ukraine June, 2023: Wagner rebellion","military_operations;diplomacy_negotiations","RU;SY;UA","Russia-Ukraine War"
"2023-06-24 23:20:01","Key events in Russia's history since 1990 1990-91: Russia becomes independent as the Soviet Union dissolves 1992-94: Wave of privatization and rise of the 'oligarchs' 1993: Constitutional crisis, President Yeltsin sends troops to seize parliament from opponents 1994-96: First Chechen War, resulting in Chechen victory and Russia retreat 1998: Russian financial crisis, ruble devalued and debt default. 1999: Putin appointed as PM by Yeltsin 1999: War of Daghestan results in Russian victory 1999-2000: Second Chechen War, results in Russian victory with Chechnya reincorporated into Russia. 1999-2007: Strong Russian economic growth, GDP goes from $200 billion to $1.3 trillion 2000: Putin becomes president, succeeding Yeltsin 2002: Moscow theatre hostage crisis results in 171 deaths 2004: Putin wins second term 2004: Beslan School Siege results in over 380 deaths 2005: Russia and Germany sign deal to build Nord Stream 2008: Medvedev becomes president, Putin is PM 2008: War with Georgia 2012: Putin becomes president again 2012: Russia joins World Trade Organization 2014: Sochi Olympics held 2014: Russian military takes control of Crimea, annexed after referendum 2014-2015: War in the Donbas 2015: Intervention in Syria war 2016: Russia accused of intervention in US presidential election 2018: Diplomatic tensions with UK and the West over poisoning of former spy Sergei Skripal 2018: Putin wins fourth term as President 2021: Alexei Navalny poisoned, Western countries blame Russia. 2022-present: Full-scale war in Ukraine June, 2023: Wagner rebellion","military_operations;diplomacy_negotiations","RU;SY;UA","Russia-Ukraine War"
"2023-06-24 21:40:00","Region's governor says Wagner forces are now leaving the Voronezh area","military_operations","",""
"2023-06-24 20:55:00","Russian military footage claiming to show high-precision strike on Ukrainian ammunition stocks in Kupyansk.","military_operations","RU;UA","Russia-Ukraine War"
"2023-06-24 20:40:01","Telegram channel close to the Russian air force says that two airfields in Rostov region and an air force command post remain under the control of Wagner forces.","military_operations","RU","Russia-Ukraine War"
"2023-06-24 14:45:01","Wagner Group personnel 2017: 6,000 (estimate) 2023: Over 50,000","military_operations","",""
"2023-06-24 14:10:01","CNN reports US intelligence believe Wagner Group's Prigozhin had been planning to challenge Russia's leadership, including by massing weapons and ammunition, for 'quite some time'.","military_operations","RU","Russia-Ukraine War"
"2023-06-24 12:45:00","The US believes a deal was cut between Russia and Wagner Group, including concessions over the future of Defense Minister Shoigu.","military_operations;diplomacy_negotiations","RU","Russia-Ukraine War"
"2023-06-24 12:45:00","People in Rostov yell 'shame' and 'traitors' at police who came in to the city after Wagner forces left.","military_operations","",""
"2023-06-24 12:10:01","Wagner forces departing the city of Rostov","military_operations","",""
"2023-06-24 11:50:01","Total of 15 personnel of the Russian military were killed in the clashes with the Wagner Group.","military_operations","RU","Russia-Ukraine War"
"2023-06-24 07:55:00","CNN national security reporter says US intelligence briefed Congressional leaders regarding 'potentially concerning' Wagner Group movements and equipment buildups near Russia in recent days","military_operations","RU","Russia-Ukraine War"
"2023-06-24 07:35:02","Road obstacles are being dismantled in parts of Russia amid reports of deal between government and Wagner Group","military_operations","RU","Russia-Ukraine War"
"2023-06-24 07:20:01","The Wall Street Journal reports that the United States will delay imposing new sanctions on the Wagner Group","military_operations","US",""
"2023-06-24 07:20:01","Wagner Group forces are making preparations to start leaving Rostov","military_operations","",""
"2023-06-24 07:05:01","Reports there will be major changes in Russian Ministry of Defense leadership in exchange for Wagner halting its advance on Moscow","military_operations","RU","Russia-Ukraine War"
"2023-06-24 07:05:01","There has so far been no comment from the Kremlin about a deal with Wagner Group.","military_operations","RU","Russia-Ukraine War"
"2023-06-24 06:45:01","Prigozhin says that his forces came within 200 kilometers of Moscow to avoid the dismantling of Wagner, will now turn back the convoys to avoid the spilling of Russian blood.","military_operations","RU","Russia-Ukraine War"
